batter,player_name,mean_launch_angle,mean_estimated_woba,pitch_count,launch_angle_rank
682928,"Abrams, CJ",17.29891956782713,0.37565133171912835,413,213.0
682985,"Greene, Riley",16.246719160104988,0.4451835106382979,376,250.0
682998,"Carroll, Corbin",15.85479797979798,0.3557995642701525,459,269.0
683002,"Henderson, Gunnar",14.137472283813747,0.4501054852320675,474,320.0
683011,"Volpe, Anthony",16.128643216080402,0.340426,500,254.0
683146,"Baty, Brett",11.30396475770925,0.32920000000000005,110,375.0
683734,"Vaughn, Andrew",20.386150234741784,0.37992986425339365,442,75.0
683737,"Busch, Michael",18.763532763532762,0.40242686567164176,335,139.0
686217,"Frelick, Sal",16.338504936530324,0.2918673218673219,407,248.0
686469,"Pasquantino, Vinnie",14.834101382488479,0.3514352678571429,448,298.0
686527,"Canzone, Dominic",13.248826291079812,0.3965565217391304,115,337.0
686668,"Doyle, Brenton",16.831223628691983,0.4181628498727735,393,230.0
686676,"Lee, Korey",17.079107505070994,0.35439763779527556,254,225.0
686681,"Massey, Michael",17.674825174825173,0.35081481481481486,297,192.0
686780,"Pagés, Pedro",17.220735785953178,0.3487222222222222,144,218.0
686797,"Lee, Brooks",16.64876033057851,0.3016095890410959,146,239.0
686823,"Brennan, Will",18.691449814126393,0.3215296167247387,287,146.0
687263,"Neto, Zach",12.859602649006623,0.3789625935162095,401,344.0
687363,"Scott II, Victor",16.672043010752688,0.31876470588235295,102,238.0
687401,"Ortiz, Joey",17.537444933920703,0.3271671469740634,347,199.0
687462,"Horwitz, Spencer",18.81138790035587,0.36366030534351146,262,137.0
687597,"Beck, Jordan",20.13953488372093,0.3857641509433962,106,94.0
689172,"Wisely, Brett",17.698863636363637,0.31533155080213904,187,189.0
690993,"Keith, Colt",17.522948539638385,0.36541545893719807,414,201.0
691016,"Soderstrom, Tyler",13.946058091286307,0.42783211678832117,137,322.0
691023,"Walker, Jordan",8.583732057416269,0.36779464285714286,112,392.0
691026,"Winn, Masyn",18.557413600891863,0.3296764705882353,476,154.0
691406,"Caminero, Junior",9.706806282722512,0.3592222222222222,126,390.0
691718,"Crow-Armstrong, Pete",20.15135135135135,0.34936823104693143,277,92.0
693304,"Gonzales, Nick",14.64245810055866,0.37238675958188155,287,304.0
694192,"Chourio, Jackson",14.20476858345021,0.4019012048192771,415,315.0
694384,"Schanuel, Nolan",13.437735849056605,0.33312380952380954,420,336.0
694388,"Loperfido, Joey",14.41747572815534,0.368503355704698,149,311.0
694671,"Langford, Wyatt",19.679136690647482,0.386007874015748,381,109.0
695578,"Wood, James",8.292134831460674,0.4544873096446701,197,394.0
696100,"Goodman, Hunter",24.62258064516129,0.373006711409396,149,7.0
696285,"Young, Jacob",9.846749226006192,0.324010989010989,364,389.0
700250,"Rice, Ben",17.27467811158798,0.4162385321100917,109,214.0
700932,"Manzardo, Kyle",24.82456140350877,0.3592583333333333,120,6.0
701538,"Merrill, Jackson",19.355072463768117,0.43947761194029855,469,122.0
702358,"Lipscomb, Trey",10.724014336917563,0.2772066666666667,150,386.0
702616,"Holliday, Jackson",19.515151515151516,0.35040983606557374,122,117.0
807799,"Yoshida, Masataka",14.155821917808218,0.3279534161490683,322,317.0
808982,"Lee, Jung Hoo",9.190243902439024,0.31972,125,391.0
